20778	ATSAT	2		1965
20779	CH02T	0		1970
20780	CH20T	1		1970
20781	RINKO	2		1970
20782	BAVEM	3		1970
20783	CH02T	0		1977
20784	CH20T	1		1977
20785	GUTBU	2		1977
20786	CH29T	0		1983
20787	S043.28.57.220 E172.31.16.907	1		1983
20788	NITEG	2		1983
20789	KABOD	3		1983
20790	CH29T	0		1988
20791	S043.28.57.220 E172.31.16.907	1		1988
20792	NITEG	2		1988
20793	DIVSU	3		1988
20794	REPAP	4		1988
20795	CH20T	0		1990
20796	CH02T	1		1990
20797	AGRAL	2		1990
20798	KADET	3		1990
20799	CH29T	0		1997
20800	S043.28.57.220 E172.31.16.907	1		1997
20801	NITEG	2		1997
20802	LUNTI	3		1997
20803	CH02T	0		2003
20804	CH20T	1		2003
20805	OVLAM	2		2003
20806	ISGAN	3		2003
20807	DAMRU	4		2003
20808	MUKVO	5		2003
20813	CH29T	0		2009
20814	S043.28.57.220 E172.31.16.907	1		2009
20815	IGPIK	2		2009
20816	PALSO	3		2009
20817	CH20T	0		2014
20818	CH02T	1		2014
20819	MEBMU	2		2014
20820	ANULU	3		2014
20821	RUTOR	4		2014
20822	PEDMI	5		2014
20823	MINERS	0		2023
20824	CORINGA	1		2023
20825	POND	0		2024
20826	CORINGA	1		2024
20827	SWANNANOA	0		2025
20828	PYLONS	1		2025
20829	WAIMAIRI	0		2027
20830	NORTHLANDS MALL	1		2027
20831	THE PIER	0		2028
20832	NORTHLANDS MALL	1		2028
20833	SOUTHSHORE PENINSULA	0		2029
20834	JELLIE PARK	1		2029
20835	TAI TAPU	0		2030
20836	ADDINGTON RACECOURSE	1		2030
20837	JELLIE PARK	2		2030
20838	LINCOLN	0		2031
20839	RICCARTON RACECOURSE	1		2031
20841	WAIMAIRI	0		2033
20842	NORTHLANDS MALL	1		2033
20843	LINCOLN	0		2034
20844	WIGRAM	1		2034
20847	PYLONS	0		2037
20848	SWANNANOA	1		2037
20849	BRIDGE	0		2038
20850	MANDEVILLE	1		2038
20855	ADDINGTON RACECOURSE	0		2042
20856	TAI TAPU	1		2042
20857	RICCARTON RACECOURSE	0		2043
20858	WIGRAM	1		2043
20859	LINCOLN	2		2043
20876	TG_NDB	0	circle	2052
20877	WARIK	1	triangle	2052
20878	DABIP	0		2053
